aircraft_type,altitude_bin,number_struck,number_struck_actual,flight_date,engines,origin_state,flight_phase,wildlife_size,conditions_sky,wildlife_species,pilot_warned,altitude,is_high_altitude,flight_year,flight_month,airport_name_clean,latitude,longitude,elevation_ft,nearest_turbine_km,state_abbr,Station_ID,avg_temp_c,avg_humidity_pct,avg_wind_speed_kmh,avg_visibility_km,total_precip_mm,avg_pressure_hpa,is_migration_season,risk_level,risk_target
Airplane,"(600, 1000]",1,1,2010-05-01,2.0,New York,Approach,Medium,No Cloud,Unknown bird - medium,True,1000,True,2010,5,ALBANY INTL,42.748299,-73.801697,285.0,94.50065050780267,NY,KJFK_New_York,6.800000000000001,77.33333333333333,10.4,12.566666666666668,0.0,1010.7666666666668,1,Low,0
Airplane,"(-1, 0]",1,1,2010-05-01,2.0,New York,Take-off run,Small,Some Cloud,Black-capped chickadee,True,0,False,2010,5,ALBANY INTL,42.748299,-73.801697,285.0,94.50065050780267,NY,KJFK_New_York,6.800000000000001,77.33333333333333,10.4,12.566666666666668,0.0,1010.7666666666668,1,Medium,1
Airplane,"(100, 200]",1,1,2010-05-03,2.0,New York,Approach,Medium,Overcast,Herring gull,False,200,False,2010,5,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,15.15,55.0,8.9,7.3,0.0,1016.25,1,Medium,1
Airplane,"(400, 600]",1,1,2010-05-04,2.0,Illinois,Approach,Medium,No Cloud,Unknown bird - medium,True,500,False,2010,5,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,19.1,51.5,11.9,16.1,7.0,1017.25,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-05-05,2.0,Illinois,Landing Roll,Small,No Cloud,Unknown bird - small,False,0,False,2010,5,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,18.25,59.5,5.8,13.55,0.0,1011.7,1,Medium,1
Airplane,"(2000, 3000]",1,1,2010-05-05,2.0,Colorado,Approach,Small,No Cloud,Unknown bird - small,True,3000,True,2010,5,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,5.800000000000001,74.5,8.85,12.65,0.0,1020.05,1,Low,0
Airplane,"(-1, 0]",1,1,2010-05-05,2.0,Colorado,Landing Roll,Small,Some Cloud,Horned lark,False,0,False,2010,5,COLORADO SPRINGS MUNICIPAL,38.805801,-104.700996,6187.0,38.3672452711314,CO,KDEN_Denver,5.800000000000001,74.5,8.85,12.65,0.0,1020.05,1,Medium,1
Airplane,"(30, 50]",1,1,2010-05-06,2.0,New York,Approach,Small,No Cloud,European starling,True,50,False,2010,5,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,9.6,48.66666666666666,13.266666666666666,13.633333333333336,0.0,1014.7666666666668,1,Low,0
Airplane,"(1000, 2000]",1,1,2010-05-07,2.0,New York,Climb,Medium,Some Cloud,Unknown bird - medium,True,1100,False,2010,5,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,10.1,48.5,7.95,13.8,0.6,1010.75,1,Low,0
Airplane,"(10, 30]",1,1,2010-05-07,2.0,Illinois,Approach,Small,Overcast,Blackbirds,False,20,False,2010,5,GREATER ROCKFORD,42.1954,-89.097198,742.0,37.23938268045538,IL,KORD_Chicago,6.949999999999999,65.0,11.65,15.45,0.0,1013.5,1,Low,0
Airplane,"(-1, 0]",1,1,2010-05-09,2.0,New York,Landing Roll,Small,Some Cloud,Swallows,True,0,False,2010,5,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,4.65,41.0,11.8,13.05,0.0,1015.15,1,High,2
Airplane,"(5000, 18000]",1,1,2010-05-09,2.0,Illinois,Descent,Medium,Some Cloud,Unknown bird - medium,False,6800,True,2010,5,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,29.6,57.5,14.65,11.45,0.0,1023.55,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-05-09,2.0,New York,Landing Roll,Small,Some Cloud,Unknown bird - small,True,0,False,2010,5,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,4.65,41.0,11.8,13.05,0.0,1015.15,1,High,2
Airplane,"(-1, 0]",1,1,2010-05-09,2.0,New York,Landing Roll,Small,Some Cloud,Barn swallow,True,0,False,2010,5,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,4.65,41.0,11.8,13.05,0.0,1015.15,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-05-12,2.0,Illinois,Landing Roll,Small,Some Cloud,Unknown bird - small,True,0,False,2010,5,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,1.0,60.333333333333336,10.666666666666666,14.966666666666669,0.0,1018.6666666666666,1,Medium,1
Airplane,"(200, 400]",1,1,2010-05-12,2.0,New York,Approach,Small,No Cloud,Unknown bird - small,True,300,False,2010,5,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,15.433333333333332,54.333333333333336,12.800000000000002,14.3,3.9,1010.0666666666666,1,High,2
Airplane,"(1000, 2000]",1,1,2010-05-13,2.0,New York,Approach,Medium,No Cloud,Unknown bird - medium,False,2000,False,2010,5,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,10.75,72.5,4.8,14.8,0.0,1014.4,1,Low,0
Airplane,"(-1, 0]",1,1,2010-05-15,2.0,New York,Landing Roll,Medium,Some Cloud,Unknown bird - medium,True,0,False,2010,5,ALBANY INTL,42.748299,-73.801697,285.0,94.50065050780267,NY,KJFK_New_York,0.4500000000000002,75.5,3.6,16.1,0.0,1008.6,1,Medium,1
Airplane,"(2000, 3000]",1,1,2010-05-15,2.0,New York,Approach,Small,Some Cloud,Ovenbird,True,2500,True,2010,5,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,0.4500000000000002,75.5,3.6,16.1,0.0,1008.6,1,Low,0
Airplane,"(-1, 0]",1,1,2010-05-15,1.0,New York,Landing Roll,Small,Overcast,European starling,False,0,False,2010,5,REPUBLIC AIRPORT,40.728576,-73.414267,82.0,287.70671637970247,NY,KJFK_New_York,0.4500000000000002,75.5,3.6,16.1,0.0,1008.6,1,Low,0
Airplane,"(1000, 2000]",1,1,2010-05-17,2.0,Colorado,Climb,Small,Overcast,Unknown bird - small,True,2000,True,2010,5,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,9.4,60.0,12.8,13.633333333333333,0.0,1017.8,1,Medium,1
Airplane,"(30, 50]",1,1,2010-05-17,2.0,New York,Approach,Small,No Cloud,Laughing gull,True,50,False,2010,5,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,8.566666666666666,63.0,5.8,13.633333333333336,3.4,1011.5666666666666,1,Low,0
Airplane,"(100, 200]",1,1,2010-05-17,2.0,New York,Approach,Medium,No Cloud,Brant,True,200,False,2010,5,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,8.566666666666666,63.0,5.8,13.633333333333336,3.4,1011.5666666666666,1,Low,0
Airplane,"(200, 400]",1,1,2010-05-19,2.0,New York,Approach,Medium,Some Cloud,Unknown bird - medium,True,400,True,2010,5,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,7.4,43.0,6.5,16.1,6.3,1013.55,1,Low,0
Airplane,"(-1, 0]",1,1,2010-05-19,2.0,Colorado,Take-off run,Medium,Overcast,Ring-billed gull,False,0,False,2010,5,YAMPA VALLEY,40.481201,-107.218002,6606.0,180.83264488239317,CO,KDEN_Denver,14.9,89.5,3.1,11.9,0.1,1014.9,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-05-19,2.0,Illinois,Landing Roll,Medium,No Cloud,Ring-billed gull,True,0,False,2010,5,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,8.75,70.0,10.05,13.15,0.0,1011.2,1,High,2
Airplane,"(50, 100]",1,1,2010-05-22,2.0,Illinois,Climb,Small,No Cloud,Unknown bird - small,False,100,True,2010,5,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,5.2,65.0,9.65,16.1,0.0,1019.2,1,Medium,1
Airplane,"(10, 30]",1,1,2010-05-23,2.0,New York,Climb,Large,Some Cloud,Canada goose,False,20,False,2010,5,STEWART INTL AIRPORT,41.85419845581055,-89.08760070800781,770.0,772.6270946133457,NY,KJFK_New_York,18.2,67.33333333333333,7.2,11.533333333333331,0.0,1005.9666666666668,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-05-24,2.0,Illinois,Take-off run,Small,Some Cloud,American robin,False,0,False,2010,5,ST LOUIS DOWNTOWN,38.570701599100005,-90.1561965942,413.0,106.7209972741952,IL,KORD_Chicago,16.3,76.5,16.9,12.95,0.0,1015.7,1,Medium,1
Airplane,"(30, 50]",1,1,2010-05-25,2.0,New York,Approach,Small,No Cloud,Unknown bird - small,False,50,False,2010,5,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,17.45,52.5,17.35,11.0,0.0,1012.1,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-05-25,2.0,Illinois,Take-off run,Small,Some Cloud,Rock pigeon,True,0,False,2010,5,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,13.65,50.0,13.1,11.05,2.3,1018.3,1,High,2
Airplane,"(400, 600]",1,1,2010-05-27,2.0,Colorado,Approach,Small,Some Cloud,Unknown bird - small,False,500,False,2010,5,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,14.7,64.0,5.15,11.8,0.0,1015.35,1,Low,0
Airplane,"(100, 200]",1,1,2010-05-27,2.0,Colorado,Climb,Medium,Some Cloud,Red-tailed hawk,True,150,False,2010,5,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,14.7,64.0,5.15,11.8,0.0,1015.35,1,Medium,1
Airplane,"(2000, 3000]",1,1,2010-05-30,2.0,New York,Climb,Small,Some Cloud,Northern waterthrush,True,3000,False,2010,5,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,23.75,51.5,7.3,13.65,0.1,1019.35,1,Low,0
Airplane,"(400, 600]",1,1,2010-06-01,2.0,Illinois,Approach,Small,Overcast,Blackbirds,False,500,True,2010,6,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,1.7999999999999998,51.5,15.5,12.95,2.6,1008.9,1,Medium,1
Airplane,"(0, 10]",1,1,2010-06-01,2.0,New York,Approach,Small,Some Cloud,Unknown bird - small,True,10,True,2010,6,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,16.85,51.5,4.3,16.1,0.0,1009.15,1,Low,0
Airplane,"(50, 100]",1,1,2010-06-02,2.0,New York,Climb,Small,No Cloud,Sparrows,True,100,False,2010,6,ALBANY INTL,42.748299,-73.801697,285.0,94.50065050780267,NY,KJFK_New_York,9.1,44.5,5.300000000000001,13.25,0.0,1011.4,1,Low,0
Airplane,"(100, 200]",1,1,2010-06-02,2.0,Colorado,Approach,Small,No Cloud,Perching birds (y),False,200,False,2010,6,MONTROSE REGIONAL ARPT,38.5098,-107.893997,5759.0,277.2383550365057,CO,KDEN_Denver,17.5,57.0,11.9,10.2,3.5,1007.0,1,Medium,1
Airplane,"(200, 400]",1,1,2010-06-03,2.0,New York,Approach,Small,No Cloud,Unknown bird - small,False,400,False,2010,6,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,12.7,85.33333333333333,8.633333333333333,12.2,0.0,1014.9666666666668,1,Low,0
Airplane,"(-1, 0]",1,1,2010-06-03,2.0,Colorado,Take-off run,Medium,Some Cloud,Unknown bird - medium,True,0,False,2010,6,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,10.033333333333331,74.0,19.8,14.133333333333336,0.0,1011.6666666666666,1,High,2
Airplane,"(-1, 0]",1,1,2010-06-05,2.0,Illinois,Landing Roll,Small,Some Cloud,Red-winged blackbird,True,0,False,2010,6,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,14.0,50.5,6.75,14.7,0.0,1017.2,1,Medium,1
Airplane,"(30, 50]",1,1,2010-06-08,2.0,Illinois,Climb,Small,No Cloud,Unknown bird - small,False,50,True,2010,6,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,15.466666666666669,69.66666666666667,13.066666666666668,14.300000000000002,0.1,1008.1,1,High,2
Airplane,"(-1, 0]",1,1,2010-06-10,2.0,Colorado,Landing Roll,Small,No Cloud,Unknown bird - small,False,0,True,2010,6,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,9.75,69.5,4.1,13.6,0.0,1004.2,1,Medium,1
Airplane,"(3000, 5000]",1,1,2010-06-14,2.0,Illinois,Climb,Small,No Cloud,Unknown bird - small,False,5000,True,2010,6,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,20.2,56.0,8.666666666666666,13.033333333333331,0.0,1011.3666666666668,1,Low,0
Airplane,"(100, 200]",1,1,2010-06-14,2.0,Illinois,Approach,Small,Overcast,Rock pigeon,False,150,False,2010,6,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,20.2,56.0,8.666666666666666,13.033333333333331,0.0,1011.3666666666668,1,Medium,1
Airplane,"(100, 200]",1,1,2010-06-17,2.0,Illinois,Climb,Small,No Cloud,Horned lark,True,200,False,2010,6,DUPAGE AIRPORT,41.90779877,-88.24859619,759.0,32.15621751349237,IL,KORD_Chicago,17.0,94.5,3.7,14.1,0.0,1014.45,1,Low,0
Airplane,"(-1, 0]",1,1,2010-06-18,2.0,New York,Landing Roll,Large,No Cloud,Wild turkey,False,0,False,2010,6,POTSDAM MUNICIPAL ARPT,40.924255,-88.62447,666.0,753.3013700119471,NY,KJFK_New_York,6.0,60.5,8.35,11.15,0.1,1009.95,1,High,2
Airplane,"(-1, 0]",1,1,2010-06-22,2.0,Illinois,Landing Roll,Small,Some Cloud,Sparrows,True,0,False,2010,6,QUAD CITY ARPT,39.6431007385,-89.14450073239999,630.0,33.991848342153304,IL,KORD_Chicago,8.450000000000001,66.5,13.25,15.3,2.8,1024.1,1,High,2
Airplane,"(-1, 0]",1,1,2010-06-22,2.0,Illinois,Take-off run,Small,Some Cloud,American robin,False,0,False,2010,6,GREATER PEORIA REGIONAL ARPT,38.812906,-106.120062,7946.0,1287.5633843304047,IL,KORD_Chicago,8.450000000000001,66.5,13.25,15.3,2.8,1024.1,1,Low,0
Airplane,"(50, 100]",1,1,2010-06-24,2.0,Colorado,Climb,Small,No Cloud,Mourning dove,False,100,False,2010,6,COLORADO SPRINGS MUNICIPAL,38.805801,-104.700996,6187.0,38.3672452711314,CO,KDEN_Denver,7.55,75.5,5.25,11.05,2.0,1012.65,1,Medium,1
Airplane,"(50, 100]",1,1,2010-06-25,2.0,Illinois,Climb,Small,Some Cloud,Unknown bird - small,False,100,True,2010,6,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,22.5,63.66666666666666,8.799999999999999,10.5,0.0,1007.8666666666668,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-06-25,2.0,Illinois,Take-off run,Small,No Cloud,American kestrel,True,0,False,2010,6,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,22.5,63.66666666666666,8.799999999999999,10.5,0.0,1007.8666666666668,1,High,2
Airplane,"(-1, 0]",1,1,2010-06-25,2.0,Illinois,Landing Roll,Medium,No Cloud,Ring-billed gull,False,0,False,2010,6,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,22.5,63.66666666666666,8.799999999999999,10.5,0.0,1007.8666666666668,1,High,2
Airplane,"(100, 200]",1,1,2010-06-26,2.0,Illinois,Approach,Small,Some Cloud,Unknown bird - small,True,150,False,2010,6,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,22.35,67.5,2.9,15.45,0.2,1005.6,1,Low,0
Airplane,"(-1, 0]",1,1,2010-06-26,2.0,Illinois,Take-off run,Small,Some Cloud,Unknown bird - small,False,0,True,2010,6,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,22.35,67.5,2.9,15.45,0.2,1005.6,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-06-26,2.0,New York,Landing Roll,Medium,Overcast,Ring-billed gull,True,0,False,2010,6,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,16.5,46.0,12.95,15.45,0.2,1013.05,1,High,2
Airplane,"(-1, 0]",1,1,2010-06-29,2.0,Illinois,Take-off run,Medium,No Cloud,Unknown bird - medium,True,0,False,2010,6,QUAD CITY ARPT,39.6431007385,-89.14450073239999,630.0,33.991848342153304,IL,KORD_Chicago,7.6,37.5,10.0,13.85,0.0,1010.45,1,Medium,1
Airplane,"(50, 100]",1,1,2010-06-30,2.0,Illinois,Approach,Small,No Cloud,American kestrel,False,100,True,2010,6,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,19.8,62.0,3.333333333333333,14.766666666666666,0.0,1014.0666666666666,1,Low,0
Airplane,"(50, 100]",1,1,2010-06-30,2.0,New York,Climb,Small,Some Cloud,Barn swallow,True,100,False,2010,6,ALBANY INTL,42.748299,-73.801697,285.0,94.50065050780267,NY,KJFK_New_York,14.633333333333336,64.66666666666667,8.799999999999999,12.4,0.0,1017.1666666666666,1,Medium,1
Airplane,"(3000, 5000]",1,1,2010-07-01,2.0,New York,Approach,Medium,No Cloud,Unknown bird - medium,True,5000,False,2010,7,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,16.75,77.5,13.25,11.8,1.6,1014.3,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-07-02,2.0,Illinois,Landing Roll,Small,No Cloud,Killdeer,True,0,False,2010,7,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,18.3,49.5,1.9,12.75,2.7,1009.5,1,High,2
Airplane,"(-1, 0]",1,1,2010-07-03,2.0,Colorado,Landing Roll,Small,Some Cloud,Unknown bird - small,True,0,True,2010,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,21.05,75.0,3.45,14.05,0.0,1009.55,1,Medium,1
Airplane,"(50, 100]",1,1,2010-07-03,2.0,New York,Climb,Small,No Cloud,Barn swallow,False,100,False,2010,7,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,5.449999999999999,71.0,6.85,15.35,0.0,1014.95,1,Low,0
Airplane,"(-1, 0]",1,1,2010-07-04,2.0,Illinois,Landing Roll,Small,Some Cloud,American kestrel,False,0,True,2010,7,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,12.25,60.5,19.9,13.55,0.0,1008.15,1,High,2
Airplane,"(50, 100]",1,1,2010-07-05,2.0,Illinois,Climb,Small,No Cloud,Unknown bird - small,False,100,True,2010,7,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,16.6,83.5,4.4,11.35,0.0,1012.7,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-07-06,2.0,Illinois,Take-off run,Small,Some Cloud,American robin,True,0,False,2010,7,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,8.466666666666667,72.66666666666667,6.066666666666666,12.266666666666667,1.6,1013.2666666666668,1,Medium,1
Airplane,"(600, 1000]",1,1,2010-07-06,2.0,Illinois,Approach,Small,Some Cloud,Unknown bird - small,True,1000,False,2010,7,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,8.466666666666667,72.66666666666667,6.066666666666666,12.266666666666667,1.6,1013.2666666666668,1,Low,0
Airplane,"(1000, 2000]",1,1,2010-07-07,2.0,New York,Approach,Small,No Cloud,Unknown bird - small,True,2000,True,2010,7,LONG ISLAND MAC ARTHUR,40.796324,-73.101703,99.0,292.8807816425768,NY,KJFK_New_York,13.65,71.5,11.8,13.55,1.2,1004.65,1,Low,0
Airplane,"(-1, 0]",1,1,2010-07-07,2.0,Illinois,Landing Roll,Small,Overcast,Barn swallow,True,0,False,2010,7,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,18.8,70.0,10.7,15.5,0.2,1007.9,1,High,2
Airplane,"(-1, 0]",1,1,2010-07-09,2.0,Colorado,Take-off run,Small,No Cloud,Unknown bird - small,False,0,False,2010,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,17.4,64.0,9.7,15.25,0.0,1029.75,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-07-10,2.0,Illinois,Landing Roll,Small,Some Cloud,Tree swallow,True,0,False,2010,7,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,9.1,77.5,6.9,14.5,4.6,1012.95,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-07-10,2.0,Illinois,Take-off run,Small,No Cloud,Mourning dove,True,0,False,2010,7,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,9.1,77.5,6.9,14.5,4.6,1012.95,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-07-10,2.0,Illinois,Take-off run,Small,Some Cloud,Unknown bird - small,True,0,False,2010,7,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,9.1,77.5,6.9,14.5,4.6,1012.95,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-07-11,2.0,New York,Landing Roll,Small,No Cloud,Unknown bird - small,True,0,False,2010,7,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,7.099999999999999,59.0,7.133333333333334,12.0,0.0,1013.4666666666668,1,High,2
Airplane,"(100, 200]",1,1,2010-07-13,2.0,Illinois,Approach,Small,No Cloud,Unknown bird - small,True,200,False,2010,7,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,16.8,86.0,7.699999999999999,14.2,0.0,1014.65,1,Medium,1
Airplane,"(30, 50]",1,1,2010-07-13,2.0,Colorado,Approach,Small,No Cloud,Unknown bird - small,True,35,True,2010,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,-0.7500000000000004,67.0,4.85,12.9,0.0,1017.15,1,Low,0
Airplane,"(-1, 0]",1,1,2010-07-14,2.0,Illinois,Landing Roll,Small,Some Cloud,Sparrows,True,0,False,2010,7,QUAD CITY ARPT,39.6431007385,-89.14450073239999,630.0,33.991848342153304,IL,KORD_Chicago,2.35,76.5,3.8,14.45,1.4,1014.25,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-07-15,2.0,Colorado,Landing Roll,Small,No Cloud,Unknown bird - small,False,0,False,2010,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,13.4,73.0,7.8,16.05,0.0,1016.15,1,Medium,1
Airplane,"(-1, 0]",1,1,2010-07-15,2.0,Illinois,Landing Roll,Small,No Cloud,European starling,False,0,False,2010,7,WAUKEGAN REGIONAL ARPT,42.422199249268,-87.867897033691,727.0,47.79741233555611,IL,KORD_Chicago,-1.15,47.0,7.65,12.3,0.0,1014.55,1,High,2
Airplane,"(-1, 0]",1,1,2010-07-15,2.0,Illinois,Landing Roll,Small,No Cloud,American kestrel,False,0,True,2010,7,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,-1.15,47.0,7.65,12.3,0.0,1014.55,1,High,2
Airplane,"(-1, 0]",1,1,2010-07-15,2.0,New York,Take-off run,Small,Some Cloud,Barn swallow,True,0,False,2010,7,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,17.5,86.0,4.95,14.1,0.8,1018.5,1,Low,0
Airplane,"(1000, 2000]",1,1,2010-07-16,2.0,Illinois,Approach,Small,Some Cloud,Unknown bird - small,False,1500,True,2010,7,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,9.6,66.0,9.95,14.2,0.0,1007.5,1,Low,0
Airplane,"(50, 100]",1,1,2010-07-17,2.0,Illinois,Climb,Medium,No Cloud,Unknown bird - medium,True,100,False,2010,7,QUAD CITY ARPT,39.6431007385,-89.14450073239999,630.0,33.991848342153304,IL,KORD_Chicago,8.066666666666668,70.66666666666667,11.6,11.1,5.0,1014.0666666666666,1,High,2
Airplane,"(-1, 0]",1,1,2010-07-17,2.0,New York,Take-off run,Small,No Cloud,Unknown bird - small,True,0,False,2010,7,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,18.73333333333333,59.0,15.166666666666666,11.066666666666668,0.3,1005.4,1,High,2
Airplane,"(-1, 0]",1,1,2010-07-19,2.0,Colorado,Landing Roll,Small,No Cloud,Western kingbird,False,0,False,2010,7,PUEBLO MEMORIAL ARPT,38.289101,-104.497002,4726.0,17.704292706523976,CO,KDEN_Denver,10.45,48.0,13.9,13.75,0.0,1015.15,1,High,2
Airplane,"(-1, 0]",1,1,2010-07-20,2.0,Colorado,Take-off run,Small,Some Cloud,Unknown bird - small,False,0,False,2010,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,17.8,60.5,16.6,13.65,2.0,1010.25,1,High,2
Airplane,"(30, 50]",1,1,2010-07-20,2.0,New York,Climb,Medium,No Cloud,Unknown bird - medium,False,50,True,2010,7,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,0.3000000000000002,49.0,3.6,13.9,0.0,1013.7,1,Low,0
Airplane,"(-1, 0]",1,1,2010-07-20,2.0,New York,Take-off run,Small,No Cloud,Unknown bird - small,False,0,False,2010,7,STEWART INTL AIRPORT,41.85419845581055,-89.08760070800781,770.0,772.6270946133457,NY,KJFK_New_York,0.3000000000000002,49.0,3.6,13.9,0.0,1013.7,1,Low,0
